Condensate_ID,Times (s),x_position (um),y_position (um),Length_of_major_axis (um),Length_of_minor_axis (um),Aspect_ratio,Area (um^2),Angle (degrees)
0,0.038,7.935,54.692,2.7481403291712,2.74470884360125,1.00125021842588,23.6965466431609,89.9999999999997
0,0.114,7.995,54.708,2.62812134980143,2.45814806141785,1.06914688787523,20.295666837866,58.7037877189092
0,0.19,7.958,54.674,2.78948399920311,2.5958350222297,1.07459987838791,22.7483988822762,-49.6235743522373
0,0.266,7.989,54.718,2.73912578646437,2.39703256878217,1.14271529813047,20.6269864843442,90
0,0.342,8.027,54.712,2.69942633421622,2.34070513125956,1.15325347826432,19.8503450449189,-75.1512033127962
0,0.418,8,54.691,2.71091678501978,2.46628973647811,1.09918828470292,21.0043939366687,88.2297653297487
0,0.494,7.956,54.725,2.73458643563097,2.4008373847781,1.13901360124135,20.6254899126167,90
0,0.57,7.946,54.743,2.75165005428335,2.56637386116106,1.07219376565754,22.185182053371,62.7703245512136
0,0.646,7.914,54.713,2.63171096116261,2.57439333885774,1.02226451624145,21.2844761105033,-60.1868697754809
0,0.722,7.961,54.714,2.76912019834491,2.6805521117844,1.03304098665761,23.3193228286112,56.3825045537557
0,0.798,8.032,54.684,2.73712569434921,2.66751218595571,1.02609679114495,22.9377611600579,90
0,0.874,7.97,54.623,2.78153431872705,2.41951945496875,1.14962262982216,21.1428444133761,81.1117971773208
0,0.95,7.904,54.625,3.0110113429019,2.67270582905326,1.12657790848927,25.2821163175334,66.5056314329664
0,1.026,7.909,54.628,2.76845212983689,2.66086012635423,1.04043504670427,23.1424288209197,-45
0,1.102,7.941,54.609,2.90179434899124,2.66002917706351,1.09088816544284,24.2495064375659,-83.7672964269078
0,1.178,7.987,54.614,2.76912019834491,2.6805521117844,1.03304098665761,23.3193228286112,56.3825045537557
0,1.254,8.031,54.659,2.88764655554738,2.54495756638098,1.13465410727996,23.0873694772114,49.1097436365406
0,1.33,8.048,54.616,2.73912578646437,2.39703256878217,1.14271529813047,20.6269864843442,90
0,1.406,8.026,54.579,2.76996294004556,2.51593649003413,1.1009669564465,21.8939189117078,67.9394345981758
0,1.482,8.025,54.692,2.70955082809275,2.35940434761509,1.14840460933777,20.0839693687517,-80.5514558933007
0,1.558,7.968,54.748,2.7510958896446,2.41173218346761,1.14071367812036,20.8441735077948,73.6562991233446
0,1.634,7.892,54.741,2.78675572927957,2.61491380244481,1.06571609613827,22.8931815718967,43.3130477130304
0,1.71,7.914,54.732,2.66858450575728,2.63868616222224,1.01133076906344,22.1217037663626,0
0,1.786,7.977,54.693,2.76101342500454,2.48730980463303,1.11004001988884,21.5748742367743,-84.5700222201448
0,1.862,8.009,54.683,2.71851355295754,2.58339159020912,1.05230409639039,22.0633582411731,56.3315657640418
0,1.938,8.025,54.69,2.75717856322981,2.48179491834529,1.11096148309794,21.4971386193244,-80.3828135318802
0,2.014,8.009,54.716,2.9156712134569,2.55030338337392,1.1432644572661,23.3603996710038,65.2808620174033
0,2.09,8.055,54.683,2.69942633421622,2.34070513125956,1.15325347826432,19.8503450449189,-75.1512033127962
0,2.166,8.062,54.676,2.83008598220384,2.72492683784445,1.03859154781659,24.2272627431429,45
0,2.242,8.027,54.711,2.66765703660586,2.5605276141722,1.04183880768975,21.4589926478945,68.4381004859807
0,2.318,8.041,54.703,2.80370026184405,2.56302188941407,1.09390414238132,22.5753124686588,52.6854004117544
0,2.394,7.993,54.659,2.67251026377243,2.43084523362532,1.09941604953051,20.4092273551157,-51.9952674191016
0,2.47,7.979,54.633,2.7001747422006,2.63649774686848,1.02415211445098,22.3650126275141,45
0,2.546,7.986,54.693,2.67870029959528,2.57375528372526,1.04077505601781,21.6591420777269,78.3261657359544
0,2.622,8.002,54.721,2.65358891298272,2.47136656330521,1.07373343654606,20.6025360723995,-71.8170515266322
0,2.698,8.018,54.697,2.73458643563097,2.4008373847781,1.13901360124135,20.6254899126167,90
0,2.774,7.938,54.714,2.58695224461458,2.49131641103643,1.03838767053213,20.2473025856776,-78.7187297372831
0,2.85,7.912,54.716,2.80310612498519,2.56599030208061,1.09240713915104,22.5966689839527,49.511159693028
0,2.926,7.931,54.669,2.78948399920311,2.5958350222297,1.07459987838791,22.7483988822762,-49.6235743522373
0,3.002,7.924,54.617,2.83008598220384,2.72492683784445,1.03859154781659,24.2272627431429,45
0,3.078,7.944,54.651,2.79032624656941,2.62936551829847,1.06121656618327,23.0491980801896,61.231458070954
0,3.154,7.983,54.663,2.6702899659058,2.60476510951767,1.02515576400678,21.851279012649,51.1580282889687
0,3.23,7.957,54.701,2.7481403291712,2.74470884360125,1.00125021842588,23.6965466431609,89.9999999999997
