Condensate_ID,Times (s),x_position (um),y_position (um),Length_of_major_axis (um),Length_of_minor_axis (um),Aspect_ratio,Area (um^2),Angle (degrees)
1,0.038,6.098,61.256,1.92265894615942,1.61882528922049,1.1876877381161,9.77804667616192,60.4818782660368
1,0.114,6.096,61.278,1.70928916967397,1.55190752614225,1.10141174063569,8.333573168503,45
1,0.19,6.13,61.255,1.70928916967397,1.55190752614225,1.10141174063569,8.333573168503,-45
1,0.266,6.145,61.205,1.88374601016537,1.47087446846032,1.28069801370421,8.70458013301042,47.213892292096
1,0.342,6.116,61.225,1.98344576543231,1.63872304115197,1.21036057687821,10.2111760198755,12.491578503655
1,0.418,6.215,61.246,1.90677628376131,1.54819744050832,1.2316105387277,9.27418936789391,2.97343152698675
1,0.494,6.287,61.234,1.98344576543231,1.63872304115197,1.21036057687821,10.2111760198755,77.508421496345
1,0.57,6.277,61.254,1.9946560917541,1.60639765768088,1.24169509474618,10.0663253412826,16.173721749721
1,0.646,6.258,61.256,1.86143540426318,1.62314904208524,1.1468049797028,9.49196749606702,79.1296104727641
1,0.722,6.26,61.238,1.89189101937488,1.67217714679289,1.13139389747276,9.93867003236822,-45
1,0.798,6.349,61.227,1.98344576543231,1.63872304115197,1.21036057687821,10.2111760198755,77.508421496345
1,0.874,6.336,61.236,1.91772857093877,1.62035868140676,1.18352102713076,9.76221057962435,90
1,0.95,6.355,61.243,1.6802903820816,1.66692912665642,1.0080154910077,8.7993653376987,0
1,1.026,6.36,61.252,1.91772857093877,1.62035868140676,1.18352102713076,9.76221057962435,90
1,1.102,6.306,61.278,1.6802903820816,1.66692912665642,1.0080154910077,8.7993653376987,0
1,1.178,6.28,61.271,1.91772857093877,1.62035868140676,1.18352102713076,9.76221057962435,90
1,1.254,6.314,61.253,1.98344576543231,1.63872304115197,1.21036057687821,10.2111760198755,77.508421496345
1,1.33,6.34,61.26,1.78990353557578,1.64022329103218,1.09125601700815,9.22321798719471,45
1,1.406,6.342,61.27,1.91772857093877,1.62035868140676,1.18352102713076,9.76221057962435,90
1,1.482,6.339,61.288,1.86143540426318,1.62314904208524,1.1468049797028,9.49196749606702,79.1296104727641
1,1.558,6.321,61.29,1.85564114845318,1.64853346791445,1.12563146855656,9.6104037934215,-27.9477518417063
1,1.634,6.287,61.272,1.98344576543231,1.63872304115197,1.21036057687821,10.2111760198755,77.508421496345
1,1.71,6.273,61.255,1.98344576543231,1.63872304115197,1.21036057687821,10.2111760198755,-12.491578503655
1,1.786,6.297,61.28,1.98344576543231,1.63872304115197,1.21036057687821,10.2111760198755,77.508421496345
1,1.862,6.333,61.284,1.86143540426318,1.62314904208524,1.1468049797028,9.49196749606702,79.1296104727641
1,1.938,6.336,61.26,1.78990353557578,1.64022329103218,1.09125601700815,9.22321798719471,45
1,2.014,6.308,61.275,1.92591671646369,1.5658580612279,1.2299433544784,9.47413934227281,-8.53551064565955
1,2.09,6.312,61.293,1.89189101937488,1.67217714679289,1.13139389747276,9.93867003236822,-45
1,2.166,6.316,61.29,1.78990353557578,1.64022329103218,1.09125601700815,9.22321798719471,45
1,2.242,6.292,61.274,1.86984248106051,1.52438265198816,1.22662277651991,8.95465571067236,-13.4657718510795
1,2.318,6.284,61.291,1.85747068168877,1.82468921219161,1.01796550847023,10.6478210761029,90
1,2.394,6.378,61.272,1.8651311546411,1.76188707393791,1.05859858002842,10.3237461831884,-56.477043268814
1,2.47,6.404,61.3,1.78990353557578,1.64022329103218,1.09125601700815,9.22321798719471,45
1,2.546,6.404,61.319,1.82693483697441,1.51955935641921,1.20227935108736,8.72148822763784,45
1,2.622,6.446,61.319,1.91866171637472,1.60303030837994,1.19689671888597,9.66251133369157,16.9465016613139
1,2.698,6.395,61.348,1.86143540426318,1.62314904208524,1.1468049797028,9.49196749606702,10.8703895272358
1,2.774,6.389,61.394,1.97930798231157,1.63867430841731,1.20787149230603,10.1895708548196,-47.0355630968297
1,2.85,6.518,61.414,1.70928916967397,1.55190752614225,1.10141174063569,8.333573168503,-45
1,2.926,6.585,61.369,1.75514481833646,1.40411585466917,1.25,7.74222471131078,90
1,3.002,6.543,61.373,1.85221775647271,1.64951285259432,1.12288773837656,9.5983729306512,23.5805397441132
1,3.078,6.565,61.384,1.82389190790829,1.68640101201741,1.08152918250826,9.66295202509335,30.9637565320735
1,3.154,6.535,61.401,1.91772857093877,1.62035868140676,1.18352102713076,9.76221057962435,0
1,3.23,6.528,61.402,1.98344576543231,1.63872304115197,1.21036057687821,10.2111760198755,12.491578503655
1,3.306,6.562,61.408,1.8839791933379,1.3762831522509,1.36888923638763,8.14580047785591,-86.5094712965851
1,3.382,6.499,61.481,1.86143540426318,1.62314904208524,1.1468049797028,9.49196749606702,10.8703895272358
1,3.458,6.485,61.493,1.98344576543231,1.63872304115197,1.21036057687821,10.2111760198755,12.491578503655
1,3.534,6.519,61.482,1.77188512293797,1.64647178333955,1.07617096197302,9.16515315692089,0
1,3.61,6.512,61.551,1.98344576543231,1.63872304115197,1.21036057687821,10.2111760198755,12.491578503655
1,3.686,6.502,61.62,1.92591671646369,1.5658580612279,1.2299433544784,9.47413934227281,-81.4644893543405
1,3.762,6.485,61.619,1.86163061418404,1.50682749583536,1.23546366079017,8.8126580992263,-9.55648686683666
1,3.838,6.516,61.529,2.00793981732863,1.64230876331891,1.22263234671587,10.3598955023084,-45
1,3.914,6.605,61.512,1.85747068168877,1.82468921219161,1.01796550847023,10.6478210761029,-2.22638827702445e-14
1,3.99,6.715,61.522,1.99697031130721,1.34522206017615,1.48449120069122,8.4394755956031,90
1,4.066,6.76,61.529,1.9221087954844,1.49203821175211,1.28824367924683,9.00964718498144,-28.2457195440567
1,4.142,6.687,61.521,1.53009977888154,1.26565292767541,1.20894104965398,6.08393062494686,0
1,4.218,6.642,61.468,1.75514481833646,1.40411585466917,1.25,7.74222471131078,90
1,4.294,6.652,61.46,1.75514481833646,1.40411585466917,1.25,7.74222471131078,90
1,4.37,6.683,61.47,1.73890998852812,1.4713598803835,1.1818386594005,8.03796081671523,53.8638147271889
1,4.446,6.737,61.44,1.6539365051036,1.55768359793659,1.06179233529486,8.09371583432663,69.6993526774978
1,4.522,6.76,61.476,1.75514481833646,1.05308689100188,1.66666666666667,5.80666853348309,90
1,4.598,6.773,61.436,1.50738229612354,1.26565292767541,1.19099182972073,5.99360214377152,45
1,4.674,6.823,61.327,1.8707989520245,1.45091502527909,1.28939250020148,8.52744582115006,-74.5826923753841
1,4.75,6.858,61.303,1.70928916967397,1.55190752614225,1.10141174063569,8.333573168503,-45
1,4.826,6.842,61.264,2.11266051897814,1.78353698865289,1.18453417698605,11.8375468171557,-21.5761948670027
1,4.902,6.832,61.25,2.020867894648,1.68496887474028,1.19935028174303,10.6974355816197,1.07946098279974e-15
1,4.978,6.904,61.216,2.16373079122365,1.85032992906619,1.16937566497432,12.5777301152736,-6.86813415281128
1,5.054,6.913,61.188,2.19460139358341,1.72682650280846,1.27088702311099,11.9056806402553,-0.480624193012379
1,5.13,6.919,61.159,2.35174431805561,1.73628372005394,1.35447006206022,12.8280507467859,-16.3304563608369
1,5.206,6.953,61.064,2.32172058893758,1.3630108451889,1.70337646038011,9.94166527518123,0
1,5.282,6.908,61.025,2.0570262239357,1.36887032336228,1.50271810910703,8.84610335570204,6.16124831877628
1,5.358,6.875,61.089,2.22953158650341,1.86646920908823,1.19451827849468,13.0732730509524,-17.8977406397222
1,5.434,6.898,61.144,2.03279943835058,0.835989027731175,2.43161018975032,5.33881635412969,88.6854590571807
