Condensate_ID,Times (s),x_position (um),y_position (um),Length_of_major_axis (um),Length_of_minor_axis (um),Aspect_ratio,Area (um^2),Angle (degrees)
5,1.406,6.434,12.312,2.9212836481612,2.12220411629913,1.37653283476595,19.4764927264165,34.9822658454697
5,1.558,6.436,12.29,3.08043196546639,2.80195408587117,1.09938702457668,27.115805403867,0.654453720426103
5,1.71,6.456,12.265,2.67918284550882,2.00044229734688,1.33929523938887,16.837525063194,82.1881638191088
5,1.786,6.482,12.24,2.66843141509892,1.99188645665143,1.33965036319632,16.6982322162931,-88.8893658841484
5,1.862,6.355,12.262,2.63537519610442,1.99697031130721,1.31968671801601,16.5334670841397,90
5,1.938,6.293,12.26,2.4509993895169,2.19864563076174,1.11477691321622,16.9296629877512,50.0990504228117
5,2.014,6.325,12.276,2.61228068404562,1.98981299191137,1.31282723284278,16.3298416708045,87.1160555510429
5,2.166,6.301,12.211,2.73677479488202,2.35609230382065,1.16157367453052,20.2572848390539,-83.4082445096084
5,2.318,6.24,12.196,2.32563963663402,2.03122219544675,1.14494595512359,14.8405407861387,77.2029853770006
5,2.47,6.252,12.282,3.07695880767556,2.63537519610442,1.16756005453185,25.4749892263829,9.03960636152732e-16
5,2.622,6.202,12.318,2.2990214008853,1.63484760468259,1.40626037209852,11.8078319068644,-88.582277159979
5,2.698,6.245,12.253,3.12516080050059,1.81638570334454,1.72053809647708,17.8332425258211,0
5,2.774,6.191,12.206,2.67700942560625,1.78675009410715,1.49825621077914,15.0266989834111,-89.1729046272159
5,2.85,6.033,12.222,2.62858031487723,2.51575019916348,1.04484949091975,20.7748855367042,16.6367901101534
5,2.926,6.141,12.333,2.7238738220119,2.53283938326172,1.07542303709135,21.6742714910333,-15.2313055563411
5,3.002,6.199,12.486,2.61827110322168,1.78110838993617,1.47002345169769,14.6505805552735,78.8567228881285
5,NaN,6.142,12.516,NaN,NaN,NaN,NaN,NaN
5,3.23,6.207,12.428,2.29837455713912,2.14026307302682,1.07387478955505,15.4538907088451,-28.0294101829703
5,3.306,6.197,12.434,2.39576866929011,2.30886631896266,1.03763853697969,17.37774988665,-32.8666057837334
5,3.382,6.064,12.485,2.18623181290179,2.16114440214503,1.01160839170759,14.8432796131127,62.1434384886038
5,3.458,6.079,12.441,2.59725072130691,2.11695214483234,1.22688211334726,17.2732790396693,-27.3707800656286
5,3.534,6.073,12.423,2.26030576437586,1.90631262568287,1.18569521804756,13.5366496724062,72.9705798767853
5,3.61,6.133,12.407,2.54416570152915,2.39844773489633,1.06075511444868,19.1701506264566,-14.0085656930915
5,3.686,6.09,12.422,2.40908308379403,1.9904435088804,1.21032477085929,15.0643884925481,82.9200706170472
5,3.762,6.083,12.465,2.69077900160848,2.42612701527609,1.10908414302549,20.5088560277095,-30.5916758918319
5,3.838,6.101,12.496,2.58511901794388,1.85072894776121,1.39681125162658,15.030493263267,78.753200370305
5,NaN,5.961,12.53,NaN,NaN,NaN,NaN,NaN
5,4.066,6.062,12.544,2.60410151815578,2.23285710216626,1.16626429681924,18.2670624506421,-15.4871460360828
5,4.142,6.032,12.551,2.47318089396042,2.33938105302316,1.05719454757674,18.1763519612748,-88.3824924711077
5,4.218,5.933,12.612,2.70555576423209,1.85891562964849,1.45544839210572,15.8003257684326,-1.10881755409579
5,4.294,5.974,12.605,2.73621975032752,2.36476414446155,1.15707934625783,20.3277203687165,-6.25749783656778
5,4.37,5.916,12.552,2.46046669094091,2.07139683933869,1.18782970226334,16.0114503134545,6.04737853850606
5,4.446,5.854,12.531,2.44153198036194,2.00879373145592,1.21542194309437,15.4080484150227,-15.1282185817646
5,4.522,5.793,12.509,2.48214960602029,2.366735398063,1.04876515053256,18.4555729835686,-61.6992442339936
5,4.598,5.866,12.436,2.40111257688957,2.14347172528439,1.1201979240342,16.1688880590276,-7.97833230770151
5,4.674,5.918,12.407,2.37422787250067,2.24586302173325,1.05715613531423,16.7515707662905,-78.1667628111019
5,NaN,5.842,12.483,NaN,NaN,NaN,NaN,NaN
5,4.902,5.822,12.526,2.40780028981209,2.02184381964767,1.1908933155043,15.2938892136437,-0.755072048063713
5,4.978,5.808,12.548,2.40590585799329,2.22526380570877,1.0811778144331,16.8193809181406,14.7773329930033
5,5.054,5.801,12.569,2.42776025849223,1.90934479273936,1.27151485039488,14.5626372562466,9.67879526051816
5,NaN,5.749,12.551,NaN,NaN,NaN,NaN,NaN
5,5.282,5.805,12.519,2.3741052417565,1.93757270884542,1.22529865894488,14.4513309954132,3.95810451200697
5,5.358,5.893,12.535,2.43966182226515,2.22607728291834,1.09594659672678,17.0615993918953,-40.7865154892597
5,5.434,5.88,12.568,2.37154986670317,2.0057380599941,1.18238264208346,14.9436383702955,7.56654157424352
5,5.51,5.881,12.595,2.37379686859119,2.04683300084138,1.15974135047432,15.2642628420311,0
5,5.586,5.927,12.633,2.37154986670317,2.0057380599941,1.18238264208346,14.9436383702955,7.56654157424352
5,5.662,5.883,12.659,2.38320364173379,1.994315908226,1.19499806018883,14.931552997721,6.938764901604
5,5.738,5.858,12.687,2.41541678701655,1.72136072650843,1.40320198423251,13.0621252301249,5.3921489337813
5,NaN,5.896,12.67,NaN,NaN,NaN,NaN,NaN
5,5.966,5.973,12.646,2.63292199944459,1.84636892869311,1.42599994970031,15.2723669055007,-0.205527691647306
