Condensate_ID,Times (s),x_position (um),y_position (um),Length_of_major_axis (um),Length_of_minor_axis (um),Aspect_ratio,Area (um^2),Angle (degrees)
0,0.038,16.086,72.1,2.75338354608476,1.77948076550896,1.54729604244823,15.3925255639019,-66.7238588654143
0,0.114,16.038,72.048,2.54648249658171,1.69423778904767,1.50302543895747,13.5539204470894,-76.7129400826359
0,0.19,16.019,72.046,2.84341770349384,1.45401920733021,1.95555718188536,12.9885502612245,-72.8188830377543
0,0.266,16.041,72.181,2.85251579769218,2.03658788818474,1.40063476476564,18.2507656110976,-66.4188193663662
0,0.342,16.081,72.204,2.78762854434764,1.96006904274276,1.42220936281248,17.1654876257504,-78.5139590250611
0,0.418,16.123,72.223,3.00929632963993,1.63190088764064,1.84404356442914,15.4279636438235,-69.9805576421408
0,0.494,16.152,72.287,2.71852706758528,1.82067009393143,1.4931464391306,15.5494414290286,-77.5416068938431
0,0.57,16.138,72.212,2.71279644579426,1.9694090386693,1.37746724653364,16.7842912592805,-69.5152559558421
0,0.646,16.128,72.103,3.1348551389338,1.94184326839286,1.61437083515413,19.1241227908659,-78.7357793443143
0,0.722,16.172,72.265,3.00444781317216,1.73556836177483,1.73110312410843,16.3815979191246,-66.5247855193046
0,0.798,16.125,72.247,3.06696387218172,1.88245343640058,1.62923757521781,18.137723429587,-66.1302437083011
0,0.874,16.09,72.087,2.80873154968386,1.96154084709612,1.43190061723258,17.3084214545927,-70.3265784888385
0,0.95,16.161,72.237,2.90536005473271,2.12770088918891,1.36549271069781,19.4205000855658,-88.1178733036936
0,1.026,16.2,72.263,3.03607705299804,1.85020381573618,1.64094194767943,17.6474611444603,-72.5512561305236
0,1.102,16.174,72.088,2.72084265192223,1.83981775676156,1.47886530713316,15.7263561128302,-66.266781320685
0,1.178,16.205,72.259,2.91221881278319,1.74589218927889,1.66804046129907,15.9731767670373,-68.0876307174662
0,1.254,16.22,72.335,2.93895444287772,1.91742730652846,1.53275925135266,17.7036018861291,-71.4819228143561
0,1.33,16.129,72.14,2.61621349828604,1.85798536002107,1.40809155689815,15.2709249366459,-67.8476648913142
0,1.406,16.084,72.075,2.61621349828604,1.85798536002107,1.40809155689815,15.2709249366459,-67.8476648913142
0,1.482,16.083,72.095,2.61708714584031,2.17943763443433,1.20080845833406,17.9189477481242,-83.5136468194758
0,1.558,16.109,72.176,2.69621838135155,1.78016262126308,1.51459105429284,15.0787248199798,-64.1304922383968
0,1.634,16.105,72.146,2.84117120323075,1.82308088859454,1.55844494942903,16.2724600983471,-67.8254082944021
0,1.71,16.135,72.238,2.90128925871789,2.04069597325727,1.42171557975242,18.6002683689869,-89.0291162655508
0,1.786,16.163,72.339,3.04846091570908,2.17305586071532,1.40284516878715,20.8114046926531,-84.4740521709998
0,1.862,16.094,72.251,2.8998370100042,1.85775489187215,1.5609362799642,16.9243451893815,-73.3385726558262
0,1.938,16.049,72.277,2.75641553077036,1.7860816152523,1.54327523850638,15.4666358702482,-66.739901270672
0,2.014,16.058,72.328,2.68708654291949,1.49851398106547,1.79316748250085,12.6500524415782,-78.8524619703247
0,2.09,16.063,72.158,2.93150263702509,2.07033406419656,1.41595633657447,19.0669219906376,-77.725141767708
0,2.166,16.064,72.105,2.87486935571478,1.87481351421451,1.53341616855118,16.9326940621102,-68.7418136013808
0,2.242,16.09,72.202,2.83564593756953,2.08480764460991,1.36014751524,18.5723930818742,-84.7365224339305
0,2.318,16.119,72.287,3.04581725437708,1.91403351444947,1.59130821450279,18.3148452398368,-75.3970469928316
0,2.394,16.089,72.25,2.97649053107326,2.05679124158782,1.44715247269112,19.2328919732193,-66.6092407315389
0,2.47,16.058,72.184,2.96583011067574,2.06158243098227,1.43861825076897,19.2086501702838,-78.1968666451323
0,2.546,16.114,72.38,2.10688890504972,1.61567664863204,1.30402881469729,10.6941422585451,-81.4833944455701
0,2.622,16.056,72.333,3.04581725437708,1.91403351444947,1.59130821450279,18.3148452398368,-75.3970469928316
0,2.698,15.982,72.186,2.89024109535724,1.59052425418793,1.81716254105971,14.4418969128785,-85.8733340892006
0,2.774,16.024,72.163,2.9545756184996,1.58706697440102,1.86165780408524,14.7312716036212,-87.389101339026
0,2.85,16.063,72.182,3.0309191181812,1.8605636653635,1.6290327359419,17.7161257903484,-70.7990675730437
0,2.926,16.033,72.233,2.93843907849502,1.82685355727119,1.60846996564094,16.8643768741565,-77.3677791764215
0,3.002,15.996,72.258,2.7553965255297,1.72585524375731,1.59653976513755,14.9395785321928,-69.4479240065438
0,3.078,16.028,72.342,2.64608796015023,1.19481315509572,2.214645820449,9.9323987144478,-76.4107958365592
0,3.154,16.028,72.247,3.10918646345121,2.0939803399002,1.48482122979215,20.4535756196762,-75.4377594879134
0,3.23,16.042,72.193,2.4200723901447,1.47599793868579,1.6396177302927,11.2218376317144,-75.2838251951055
0,3.306,16.057,72.171,2.63281348286709,1.58600257790481,1.6600310236224,13.1181881311683,-84.3206248881042
0,3.382,16.056,72.175,2.74420213580759,1.99019720365446,1.37885940688119,17.1578190122358,-56.1052824125326
0,3.458,16.068,72.261,2.95782356654166,2.05529046041611,1.43912679181259,19.0983278364057,-67.0577500660458
0,3.534,16.037,72.145,2.55026833124821,1.94632815971489,1.31029719655383,15.5937948627568,-77.1534816836254
0,3.61,16.059,72.121,2.72836010919631,1.86412716318729,1.46361265640878,15.9781722505874,-48.2743278694503
0,3.686,16.09,72.228,2.9577358668927,1.95392104000785,1.51374380352689,18.1558367865792,-69.2625082434264
0,3.762,16.111,72.227,3.04328365483469,2.11719739868838,1.43741138956624,20.2420110626617,-77.2877762309708
0,3.838,16.094,72.188,2.72252521048448,2.10728039628631,1.29196153263819,18.0237066251113,-77.7752348195905
0,3.914,16.078,72.068,2.92057674201828,2.01143407785029,1.45198730307862,18.4554355389408,-83.9019319839642
0,3.99,16.11,72.049,3.04219818747686,2.06594037162271,1.47254888343526,19.7449099974135,-87.3312324972664
0,4.066,16.121,72.124,2.82690386751407,1.99734301668569,1.41533219076457,17.7383642283761,-84.4454947122474
0,4.142,16.133,72.179,2.77459314847995,1.78185054566167,1.5571413411946,15.5317523275213,-61.1193299043049
0,4.218,16.151,72.188,2.71637607849915,1.91947839491556,1.41516366409462,16.3803432486982,-69.8375428439031
0,4.294,16.127,72.061,2.54452837034146,1.86438283605546,1.36481001709124,14.90363707014,-64.6054955774138
0,4.37,16.126,72.159,2.9113233314128,2.14118472408108,1.35967873237197,19.5836865729097,-82.7104475274086
0,4.446,16.109,72.111,2.65406988308307,1.92806594974191,1.37654517649582,16.0762263188185,-67.1571844750062
0,4.522,16.095,71.993,3.00507134255909,2.18352928560212,1.37624503704809,20.614066878252,-79.4726808274555
0,4.598,16.145,72.089,2.66380179308717,1.8430313599644,1.44533720421265,15.4235556433656,-63.5551910958601
0,4.674,16.105,72.057,2.72084265192223,1.83981775676156,1.47886530713316,15.7263561128302,-66.266781320685
0,4.75,16.05,72.169,2.61617754934503,1.52320690169822,1.71754575588403,12.5191829478063,-75.9637565320735
0,4.826,15.991,72.081,2.6653624388949,2.08808182810733,1.27646455374348,17.4845178096755,-64.4039619017091
0,4.902,15.954,71.953,2.92275639429426,1.66038890814131,1.76028422013857,15.2458736248086,-78.8477659062114
0,4.978,15.978,72.129,2.95590558279018,1.60987379913479,1.83611012514074,14.9496926014499,-85.7426839931298
0,5.054,16.025,72.204,3.08012518612925,2.00555837214992,1.53579433483525,19.4067828944042,-81.4705459431379
0,5.13,16.07,72.129,2.83411078633071,1.82365830760152,1.55407993620151,16.2371635456237,-71.7406715069765
0,5.206,15.981,72.024,2.71637607849915,1.91947839491556,1.41516366409462,16.3803432486982,-69.8375428439031
0,5.282,15.937,72.085,2.94966275902662,1.73573419975967,1.6993746850382,16.0844219762744,-87.42685265592
0,5.358,16.022,72.215,3.13597242510973,1.37834833323394,2.27516684244248,13.579416011986,-78.2776022299764
0,5.434,15.995,72.122,2.69753611614533,1.81709943832423,1.48452861701012,15.3991175714749,-71.8687841626948
0,5.51,15.889,71.968,3.05398441854889,1.913834212643,1.59574136483397,18.362043149746,-75.3465854980016
0,5.586,15.899,71.992,2.97620366064235,1.56881051661625,1.89710843286651,14.6684090098024,-77.5605401253017
0,5.662,16.022,72.167,2.91948107217975,1.73941074385863,1.67843109080912,15.953562750826,-84.3091460053157
0,5.738,16.035,72.231,3.0125145605505,1.98219553364,1.51978677654392,18.7596840881681,-76.6295977246411
0,5.814,16.034,72.365,3.00410355316902,1.73637788885457,1.73009779291231,16.3873609082323,-77.684433729196
0,5.89,16.011,72.29,2.7436479617202,1.96097410012913,1.39912503767364,16.9024677722352,-62.6362107242992
0,5.966,15.931,72.176,3.05789562886918,1.67087305856272,1.83011846004602,16.0515134588817,-80.4739208497745
0,6.042,15.974,72.44,3.05789562886918,1.67087305856272,1.83011846004602,16.0515134588817,-80.4739208497745
0,6.118,15.949,72.34,3.00922889377906,2.00656663829336,1.49969048440798,18.9696222685307,-89.3935007965918
0,6.194,15.885,72.107,2.99945622247951,1.59384096951221,1.88190433039093,15.0188744401292,-75.3270633850184
0,6.27,15.918,72.103,2.4676674063749,1.82047863613509,1.35550473232347,14.1130891291216,-63.0513942056505
0,6.346,15.962,72.08,2.94519581038014,1.40949402782009,2.089541177365,13.0414922240105,-82.3357099886624
0,6.422,15.981,72.126,2.79383962670398,1.38752550818118,2.01354109184359,12.1784585276151,-84.0657087827733
0,6.498,16.012,72.203,3.02886528737374,1.47806240087296,2.04921340640616,14.0644450357772,-79.8968552047768
0,6.574,15.972,72.069,2.84653797265057,2.13366946571512,1.33410447043939,19.0806865223667,-77.8191016205553
0,6.65,15.957,71.951,2.93614852423782,1.55303088508755,1.89059248752307,14.3254405196598,-84.7807173717639
0,6.726,15.971,71.984,2.69939623943626,1.6438292217924,1.6421391003701,13.9403349131913,-85.2442252990289
0,6.802,15.898,71.995,2.85787971797135,1.59669947432248,1.78986701250341,14.3356371932695,-88.9643215248132
0,6.878,15.873,72.036,2.84828604341027,1.71867820281042,1.65725383539088,15.3789981105138,-77.4563304634242
0,6.954,15.907,72.048,2.90265987638022,1.56498748869235,1.85474957298578,14.2710816962859,-82.4895999920848
0,7.03,15.929,72.087,3.06311439147156,1.92186171380306,1.59382663667832,18.4941861044469,-70.244106323993
0,7.106,15.925,72.201,3.02162906953445,1.56451343790132,1.93135386142016,14.8515000282158,-77.9628985458588
0,7.182,15.95,72.187,3.02437007639184,1.63469445359293,1.85011337730088,15.5317858605107,-72.8972710309476
0,7.258,15.99,72.176,2.38097080239143,2.11946401624657,1.12338345173133,15.8536764280347,-52.5130256698819
0,7.334,15.986,72.16,2.65088342943651,2.07348064942476,1.27847030073415,17.2679383625668,87.9276881294479
0,7.41,15.996,72.182,3.01869747957954,1.29016427976634,2.33977759803291,12.2352959446741,-85.9382967123256
0,7.486,16.044,72.228,3.02243609857317,1.9937498424598,1.51595552972895,18.9311791965384,-84.2477916647698
0,7.562,16.019,72.156,2.58218273350026,1.57099936266053,1.6436561305329,12.7442080961936,-81.1937110785381
0,7.638,15.967,72.125,2.82822600323593,2.11795958006037,1.33535409734086,18.8183547483999,-81.1096798598325
0,7.714,15.978,72.255,3.03591377602422,1.75898598987176,1.72594539894292,16.7765125441372,-79.9943807778386
0,7.79,16.006,72.394,3.04340995125531,1.99758772304669,1.52354257895295,19.0992445371786,-78.5585404339191
0,7.866,16.013,72.325,3.04539033962645,1.72233031020489,1.76818019260438,16.4781815331845,-81.6120912624097
0,7.942,15.973,72.12,2.83405456965266,2.01179505704617,1.40871932244121,17.9119066736567,-78.3248383155338
0,8.018,15.97,72.057,2.95590558279018,1.60987379913479,1.83611012514074,14.9496926014499,-85.7426839931298
0,8.094,15.951,72.048,2.59182563212281,1.95961150799992,1.3226221736002,15.9560590352021,-73.1966291320633
0,8.17,15.94,71.962,2.92612507839645,1.55020662108888,1.88757101059285,14.2505736313991,-78.6421471831144
0,8.246,15.99,72.024,3.04319127055599,2.02774618744025,1.50077523972446,19.3862011969002,-82.5724453335768
0,8.322,15.966,72.105,2.9787447569008,1.33864944623402,2.2251865604403,12.5270850588517,-78.7282658880651
0,8.398,15.963,72.113,2.82966517413117,1.6757510760778,1.68859517056326,14.8968494737618,-80.3382003813115
0,8.474,15.946,72.051,2.69852652708436,1.41443570387621,1.90784672621679,11.9911207079548,-83.4920040873742
0,8.55,15.936,71.918,3.01576016338799,1.6652162933351,1.81103210163049,15.7767420329666,-82.2677594222137
0,8.626,15.931,71.867,2.68756027805922,1.97278724800799,1.36231632720304,16.6566760095748,-81.2602923591595
0,8.702,15.916,71.837,2.71301496709176,1.42325541354051,1.90620386283501,12.1306733046308,-80.6466555504376
